"Country",Latitude,Longitude,"SiteID","SiteName"
"Sweden",55.4687,13.0177,"S8034","Kv Skolan"
"Sweden",58.3296,14.8827,"S8035","Kyrktorp 8V"
"Sweden",57.5483,11.9442,"S8036","Kyvik"
"Sweden",56.5133,13.0435,"S8037","Laholms lfs 141"
"Denmark",56.1425,10.1854,"S8038","Langenaes"
"Denmark",55.3234,8.9295,"S8039","Lasbjerggård"
"Sweden",58.95,17.9,"S8041","Älby 2"
"Denmark",56.8798,9.21762,"S8042","Åle"
"Sweden",57.7881,12.3017,"S8044","Lerum 124"
"Sweden",57.7388,11.7965,"S8045","Lilleby"
"Denmark",56.1049,8.93639,"S8046","Lille Hamborg"
"Denmark",55.5549,10.1177,"S8047","Lindebjerg"
"Denmark",56.2166,10.1455,"S8048","Lisbjerggård IV"
"Sweden",59.0285,17.9524,"S8049","Lisseläng 2"
"Denmark",55.5764,11.4204,"S8050","Løjesmølle skov (Mosen ved)"
"Denmark",56.4474,9.10874,"S8051","Lånum"
"Sweden",55.5333,13.0333,"S8052","Lockarp"
"Sweden",55.54,13.02,"S8053","Lockarp 7"
"Denmark",56.8441,8.26378,"S8054","Lodbjerg"
"Denmark",55.75,12.02,"S8055","Lollikehuse"
"Denmark",56.102,12.2292,"S8056","Ølshøj"
"Denmark",55.8024,9.69539,"S8057","Løsning"
"Sweden",59.0408,17.9714,"S8058","Lässmyran 1"
"Denmark",55.792,12.1558,"S8059","Ölstykke"
"Denmark",55.9905,8.88545,"S8060","Lustrup"
"Denmark",55.9953,8.8931,"S8061","Lustrup (sb. 37)"
"Denmark",55.9953,8.8931,"S8062","Lustrup (sb. 38)"
"Sweden",58.1333,13.55,"S8063","Luttra 16"
"Sweden",58.35,11.424,"S8064","Lyse 13"
"Denmark",55.3422,12.2703,"S8065","Maglehøj"
"Denmark",55.5793,11.5794,"S8066","Maglelyng 3"
"Denmark",55.8481,12.5488,"S8067","Maglemosegård"
"Denmark",55.3517,11.1226,"S8068","Margrethes naes"
"Denmark",54.7766,11.5002,"S8069","Maribo"
"Denmark",55.8525,12.5672,"S8070","Marievej 3"
"Denmark",55.1297,11.9336,"S8071","Markildegård"
"Sweden",58.5833,13.3667,"S8072","Medelplana"
"Denmark",55.59,10.6139,"S8073","Mejlø"
"Denmark",55.9998,11.9832,"S8074","Melby"
"Denmark",56.8268,9.01909,"S8075","Møllehøj"
"Denmark",56.06,8.85,"S8076","Momhøj mose"
"Sweden",58.2,11.5,"S8077","Morlanda"
"Sweden",58.2,11.5,"S8078","Morlanda 367"
"Sweden",58.2,11.5,"S8079","Morlanda 59"
"Denmark",56.8527,8.26957,"S8080","Mortens Sande"
"Denmark",56.8527,8.26957,"S8081","Mortens Sande 2"
"Denmark",57.0321,10.2573,"S8082","Mosegården"
"Sweden",55.4123,13.6124,"S8083","Mossby 27:1"
"Denmark",56.144,8.46961,"S8084","Muldbjerg I"
"Denmark",55.4979,11.2292,"S8085","Mullerup"
"Denmark",56.7998,9.21105,"S8086","Myrhøj"
"Sweden",59.2417,17.8953,"S8087","Myrstugeberget 2"
"Sweden",56.518,16.441,"S8088","Mysinge 2"
"Denmark",55.5843,11.5548,"S8089","Nøddekonge"
"Denmark",55.7822,11.2892,"S8090","Nekselø"
"Denmark",55.7455,11.872,"S8091","Nissehøj"
"Denmark",55.9309,12.5105,"S8092","Nivå 10, Karlebo"
"Sweden",58.9663,11.1792,"S8093","Ånneröd"
"Sweden",58.0825,12.8277,"S8094","Nossamaden"
"Denmark",55.1948,14.9869,"S8095","N Sandegård"
"Sweden",58.9833,16.1833,"S8096","Nävertorp"
"Sweden",59.2885,17.7065,"S8097","Nyckelby"
"Sweden",59.866,16.91,"S8098","Nyskottet"
"Sweden",59.6738,17.843,"S8099","Odensala prästgård"
"Denmark",55.3527,11.1239,"S8100","Oles Lyst"
"Denmark",56.8258,8.25125,"S8101","Oljetøndeplads"
"Denmark",54.819,11.6075,"S8102","Oreby Rende"
"Denmark",55.61,11.5,"S8103","Orelund Mose I"
"Denmark",56.8398,8.26202,"S8104","Penbjerg"
"Sweden",55.5469,13.01,"S8105","Petersborg 6"
"Denmark",55.9938,8.87781,"S8106","Pilgård"
"Sweden",59.1071,17.5459,"S8107","Pärlängsberget N"
"Denmark",55.5909,11.5621,"S8108","Præstelyngen"
"Denmark",56.0987,12.2927,"S8109","Pårup"
"Denmark",56.2414,10.0254,"S8110","Refshøjgård I"
"Denmark",56.3794,9.08881,"S8111","Resen"
"Denmark",56.009,9.96638,"S8112","Ringkloster"
"Sweden",55.5554,13.1509,"S8113","Örnakulla"
"Denmark",56.5369,8.94139,"S8114","Rønbjerg"
"Sweden",57.2066,12.2129,"S8115","Årnäs"
"Sweden",57.101,18.3116,"S8116","Rojrhage"
"Denmark",55.8845,9.77612,"S8117","Rokær"
"Denmark",55.4399,9.82642,"S8118","Ronæs"
"Sweden",58.258,11.5266,"S8119","Rottjärnslid"
"Sweden",58.4536,11.3509,"S8120","Rörby"
"Sweden",57.4164,11.9409,"S8121","Rörvik"
"Sweden",56.9,12.72,"S8122","Årstad"
"Denmark",56.1105,9.50416,"S8123","Rustrup"
"Denmark",55.5133,11.1692,"S8124","Rævehøj ved Dalby"
"Denmark",55.9161,12.3009,"S8125","Salpetermosen"
"Denmark",55.65,12.0821,"S8126","Sankt Claravej 48"
"Denmark",55.2098,10.083,"S8127","Sarup Mølle"
"Sweden",56.45,16.0667,"S8128","Söderåkra"
"Denmark",56.4,9.1,"S8129","Sejbæk"
"Denmark",55.8899,11.146,"S8130","Sejerø"
"Denmark",56.457,8.86994,"S8131","Sevel"
"Sweden",57.7394,11.7297,"S8132","Sillvik"
"Denmark",56.1734,9.68544,"S8134","Singelsbjerg"
"Denmark",56.4191,9.07575,"S8135","Sjørup Plantage"
"Sweden",58.6277,16.9396,"S8136","Skarastugan"
"Denmark",55.9832,8.86859,"S8137","Skarrild Overby 11"
"Denmark",55.9832,8.86859,"S8138","Skarrild Overby 6"
"Denmark",55.9832,8.86859,"S8139","Skarrild Overby 7"
"Denmark",55.9832,8.86859,"S8140","Skarrild Overby 8"
"Sweden",60.0333,17.4615,"S8142","Skinnarbacken"
"Sweden",57.7667,11.95,"S8143","Skogome"
"Sweden",59.2,14.22,"S8144","Skogsmossen"
"Sweden",59.3769,15.3855,"S8145","Skumparberget"
"Denmark",55.9504,11.8993,"S8146","Sølager"
"Sweden",59.1878,12.823,"S8147","Släperud"
"Sweden",58.0833,13.5167,"S8148","Slutarp"
"Denmark",55.6846,11.2358,"S8149","Smakkerup huse"
"Sweden",59.1543,17.802,"S8150","Smällan II"
"Denmark",56.8688,8.45148,"S8151","Sønderhå"
"Denmark",55.0347,9.28893,"S8152","Sønder Ønlev"
"Denmark",57.014,9.9819,"S8153","Sønder Tranders"
"Denmark",56.6529,9.66608,"S8154","Snibhøj"
"Denmark",55.5711,12.1318,"S8155","Snoldelev"
"Sweden",60.0333,17.45,"S8156","Sotmyra"
"Denmark",55.5939,11.559,"S8157","Spangekonge, Store Åmose"
"Denmark",54.9377,10.8262,"S8158","Spodsbjerg"
"Denmark",55.3548,11.4112,"S8159","Sørbylille I"
"Sweden",56.2671,16.4919,"S8160","Össby"
"Denmark",55.2157,14.8827,"S8161","Stenby mølle"
"Denmark",56.4147,8.83509,"S8162","Stendis"
"Sweden",58.3951,11.4259,"S8163","Österöd"
"Denmark",56.0833,8.25,"S8164","Øster Ristoft XIV"
"Denmark",56.837,8.25868,"S8165","Stålgjæv Rende"
"Sweden",57.45,18.1833,"S8166","St Mafrids"
"Sweden",59.1721,17.7976,"S8167","St Malmtorp"
"Sweden",57.6395,11.8878,"S8168","St Önnered"
"Sweden",57.8167,18.5333,"S8169","Stora Bjärs"
"Denmark",55.5937,11.543,"S8170","Store Lyng"
"Denmark",55.5937,11.543,"S8171","Store Lyng VI"
"Denmark",55.5939,11.559,"S8172","Store Åmose"
"Sweden",58.9606,16.3973,"S8174","Östra Vrå"
"Denmark",55.5867,11.6065,"S8175","Østrup"
"Denmark",55.5867,11.6065,"S8176","Østrup Mose 2"
"Sweden",59.1251,12.9459,"S8177","Sund"
"Sweden",58.6615,16.3913,"S8178","Svintuna"
"Sweden",58.3833,14.8333,"S8179","Svälinge"
"Denmark",56.5032,9.05742,"S8180","Tastum"
"Denmark",56.5032,9.05742,"S8181","Tastum sb 264"
"Sweden",55.8565,12.9383,"S8182","Tågerup"
"Denmark",55.6167,11.5939,"S8183","Themsens Tørveskær"
"Denmark",56.0483,12.1087,"S8184","Tibirke"
"Denmark",55.5909,11.5762,"S8185","Tingbjerggårds mose"
"Sweden",56.879,16.7234,"S8186","Tings Ene 1:1"
"Sweden",59.3628,15.3875,"S8187","Tjugestatorp"
"Denmark",55.5902,11.5022,"S8188","Tømmerup mose IV (Themsens tørverkær)"
"Denmark",56.7943,9.5186,"S8189","Tofteparken"
"Denmark",55.8948,9.99002,"S8190","Toftum"
"Sweden",58.4311,15.5991,"S8191","Tornby/Glaskulan"
"Sweden",56.6321,16.5201,"S8192","Torsborg"
"Denmark",57.3373,10.308,"S8193","Torshøj"
"Sweden",58.9465,17.561,"S8194","Trössla"
"Denmark",55.6254,11.3336,"S8195","Trudstrupgårds mose"
"Denmark",56.4905,10.5127,"S8196","Tustrup"
"Denmark",55.3884,9.81887,"S8197","Tybrind Vig"
"Sweden",59.1667,17.75,"S8198","Tyttinge"
"Denmark",55.6295,11.1779,"S8199","Udby Dysselod"
"Denmark",55.5898,11.5289,"S8200","Ulkestrup Lyng"
"Denmark",54.9535,9.21664,"S8201","Ulvemose"
"Denmark",55.6045,11.5883,"S8202","Undløse bro"
"Denmark",55.6045,11.5883,"S8203","Undløse Mose"
"Sweden",60.65,17.0333,"S8204","Valbo 339"
"Sweden",60.65,17.0333,"S8205","Valbo 397"
"Sweden",58.2283,13.6473,"S8206","Valtorp 1"
"Sweden",61.5333,16.95,"S8208","Vedmora"
"Denmark",55.749,12.261,"S8209","Veksö mose"
"Denmark",55.4702,8.51881,"S8210","Veldbæk"
"Sweden",60.1667,17.6,"S8211","Vendel"
"Denmark",55.5614,11.5098,"S8212","Verup Mose II"
"Denmark",56.5386,8.79963,"S8213","Vester Egebjerg"
"Denmark",55.5663,9.40592,"S8214","Vester Nebel"
"Sweden",56.5792,16.4594,"S8215","Vickleby"
"Denmark",55.623,12.1387,"S8216","Vindinge"
"Denmark",56.7368,10.1489,"S8217","Visborg"
"Denmark",56.9555,9.77631,"S8219","Volstrup"
"Denmark",55.6299,9.08239,"S8220","Vorbasse"
"Sweden",57.26,12.23,"S8221","Värö 202, Olas"
"Sweden",56.9167,16.75,"S8222","Övra Vannborga"
"Denmark",56.4193,9.03985,"S8224","Vroue Hede"
"Sweden",60.5753,17.1414,"S8225","Västeräng"
"Denmark",56.85,9.45,"S8226","West Himmerland Airport, Hügel 3"
"Denmark",55.5937,11.543,"S8227","Øgarde 13"
"Sweden",58.1551,13.6459,"S8230","Karleby Log B"
"Denmark",56.9721,8.54367,"S8231","Klostergårdsvej"
"Denmark",55.0287,9.81034,"S8232","Kragehøj"
"Sweden",55.5667,13.05,"S8233","kv Bronsyxan"
"Denmark",55.792,11.6671,"S8234","Lammefjord"
"Denmark",55.5719,11.4578,"S8235","Åmosen, Holbæk Amt"
"Denmark",55.1239,12.1259,"S8236","Roneklint"
"Sweden",58.97,11.33,"S8237","Skee 34"
"Sweden",58.97,11.33,"S8238","Skee 45"
"Denmark",56.5838,9.44336,"S8239","Skringstrup"
"Denmark",55.5898,11.5289,"S8240","Ulkestrup Lyng U"
"Denmark",57.5613,10.2626,"S8241","Langagergård"
"Sweden",57.2562,15.6715,"S8242","Mören"
"Sweden",59.7067,13.1685,"S8243","Värmland"
"Denmark",54.9184,11.6885,"S8353","Argus bank"
"France",49.3933,3.73788,"S8357","Beaurieux (La plaine)"
"France",43.2981,2.75697,"S8371","Coste rouge"
"Great Britain",51.2763,-2.77507,"S8379","Flint Jack's Cave"
"Belgium",50.2167,4.88333,"S8385","Grotte Margaux"
"Sweden",60.1522,19.9486,"S8391","Jettböle"
"Denmark",55.3402,11.1848,"S8394","Korsør Nor"
"France",48.8835,3.90099,"S8406","Loisy_en_Brie"
"Denmark",55.99,11.9592,"S8410","Melby"
"Belgium",50.4833,5.01667,"S8432","Sclaigneaux"
"Sweden",55.3743,13.4576,"S8434","Skateholm"
"Belgium",50.4754,5.57475,"S8442","trou de la Heid"
"Denmark",55.3953,9.83,"S8443","Tybrind Vig"
"Czech Republic",50.3484,13.4033,"S8447","Vikletice"
"France",47.2651,0.990961,"S8448","Villaine"
"Germany",47.708,9.087,"S8458","Hegne-Galgenacker"
"Great Britain",51.9405,-4.82188,"S8482","Banc Du, Casmael/Puncheston, Pembrokshire"
"Great Britain",51.3312,1.38855,"S8504","Chalk Hill, Ramsgate, Thanet, Kent"
"France",46.45,-0.85,"S8508","Châtelliers du Vieil-Auzay,Vendée"
"France",45.8366,-0.414358,"S8509","Chemin de St Jean, Ebeon, Charente-Maritime(all)"
"Belgium",50.6702,5.18291,"S8513","Darion-Colia"
"France",48.7333,-0.08011,"S8524","Le Mont, Goulet, Vallée de l'Orne"
"France",46.7298,0.447684,"S8530","La Tricherie les Neides"
"Austria",48.3,16.87,"S8682","Baumgarten"
"Austria",48.34,15.71,"S8683","Franzhausen"
"Austria",47.6,16.6,"S8684","Girm"
"Austria",48.42,16.84,"S8685","Grub an der March"
"Austria",48.41,15.6,"S8686","Hadersdorf"
"Austria",48.43,16.21,"S8687","Hatzenbach"
"Austria",48.08,16.29,"S8688","Mödling"
"Austria",48.01,16.39,"S8689","Münchendorf"
"Austria",48.14,16.5,"S8690","Schwechat"
"Austria",48.47,15.73,"S8691","Strati im Stratiertale"
"Austria",48.59,15.65,"S8692","Thunau"
"Austria",46.85,10.91,"S8693","Vent"
"Austria",47.81,16.41,"S8694","Zillingtal"
"Czech Republic",50.5342,14.72,"S8742","Bezděz"
"Czech Republic",50.1423,14.4767,"S8743","Ďáblice"
"Czech Republic",49.04,16.62,"S8744","Blucina Cezavy"
"Czech Republic",49.2266,16.5311,"S8745","Brno - Bystrc"
"Czech Republic",49.2641,16.5657,"S8746","Brno - Ivanovice"
"Czech Republic",49.3701,17.0907,"S8747","Brodek u Prostějova"
"Czech Republic",50.3372,13.447,"S8748","Chudeřín"
"Czech Republic",50.57,14.52,"S8749","Šídelník I."
"Czech Republic",50.57,14.52,"S8750","Šídelník III"
"Czech Republic",49.9277,15.2528,"S8751","Denemark"
"Czech Republic",49.4539,17.4141,"S8752","Dluhonice"
"Czech Republic",50.5307,15.0335,"S8753","Dneboh-Hrada"
"Czech Republic",49.3268,14.2602,"S8754","Dobešice"
"Czech Republic",50.848,14.346,"S8756","Dolský Mlýn"
"Czech Republic",49.418,17.3108,"S8757","Donbas"
"Czech Republic",49.1206,15.8198,"S8758","Šebkovice, Třebíč"
"Czech Republic",49.6079,17.2343,"S8759","Řepčín"
"Czech Republic",50.8556,14.3503,"S8760","Černá Louže"
"Czech Republic",49.7069,17.7678,"S8761","Heřmánky"
"Czech Republic",49.4939,17.5797,"S8762","Hlinsko"
"Czech Republic",49.3171,17.4639,"S8763","Hulín"
"Czech Republic",50.2807,13.3835,"S8764","Široké Třebčice"
"Czech Republic",50.5675,13.7234,"S8765","Jenišův Újezd"
"Czech Republic",50.7818,14.2145,"S8766","Jezevčí převis"
"Czech Republic",49.5012,14.2109,"S8768","Kostelec nad Vltavou"
"Czech Republic",50.5146,14.0515,"S8769","Lovosice"
"Czech Republic",50.1969,14.5194,"S8770","Měšice"
"Czech Republic",49.5898,12.8798,"S8771","Mířkov-Racovský vrch"
"Czech Republic",49.2233,16.7516,"S8772","Mokrá"
"Czech Republic",50.6866,14.537,"S8773","Máselník I."
"Czech Republic",48.9,16.5611,"S8774","Mušov Königsgrab"
"Czech Republic",48.91,16.564,"S8775","Mušov Neurissen"
"Czech Republic",49.0287,16.4376,"S8776","Na Kocourkách"
"Czech Republic",49.5585,17.2463,"S8777","Nemilany"
"Czech Republic",50.842,14.355,"S8778","Okrouhlík I."
"Czech Republic",50.842,14.355,"S8779","Okrouhlík II."
"Czech Republic",49.5108,14.1653,"S8780","Orlík-Krkavčí skála"
"Czech Republic",49.8633,13.948,"S8781","Otmíče-Otmíčská hora"
"Czech Republic",48.8744,16.6713,"S8782","Pavlov"
"Czech Republic",49.51,15.513,"S8783","Pod Černou Louží"
"Czech Republic",50.667,14.5328,"S8784","Pod křídlem"
"Czech Republic",50.1206,14.3906,"S8785","Prag 6, Baba"
"Czech Republic",49.4796,13.458,"S8786","Radkovice-Osobovská skála"
"Czech Republic",50.4091,14.0692,"S8787","Radovesice"
"Czech Republic",49.57,17.23,"S8788","Slavonin"
"Czech Republic",49.5691,17.2348,"S8789","Slavonín 1"
"Czech Republic",49.2323,17.3601,"S8790","Soběsuky"
"Czech Republic",49.1405,17.4982,"S8791","Spytihněv"
"Czech Republic",48.8683,16.0948,"S8792","Starý zámek, Suchohrdly"
"Czech Republic",48.896,16.136,"S8793","Sutny, Těšetice-Kyjovice"
"Czech Republic",48.889,16.1581,"S8794","Těšetice"
"Czech Republic",50.1695,14.7158,"S8795","Toušeň"
"Czech Republic",49.977,15.8406,"S8796","Tuněchody"
"Czech Republic",48.9172,16.136,"S8797","Tvořihráz"
"Czech Republic",50.6053,14.6846,"S8798","Uhelná rokle II."
"Czech Republic",50.3107,14.3236,"S8799","Vepřek"
"Czech Republic",49.6029,13.5771,"S8800","Vlkov u Spáleného-Babiny"
"Czech Republic",50.856,14.348,"S8801","Vysoká Lípa"
"Czech Republic",49.1716,16.1945,"S8802","Zadní Hon, Březník"
"Switzerland",46.232,7.352,"S8803","Sion - Chemin des Collines"
"Switzerland",46.2,7.3,"S8804","Sion - Sous le Scex"
"Switzerland",46.2,7.3,"S8805","Sion - Nouvelle Placette"
"Switzerland",46.2,7.3,"S8806","Sion - La Gillière 1"
"Switzerland",46.2,7.3,"S8807","Sion - La Gillière 2"
"France",48.7388,-0.042014,"S8809","Argentan « Le Grand Beaulieu »"
"France",49.1895,1.33493,"S8810","Aubevoye \"Le Chemin Vert\""
"France",49.2795,-0.424259,"S8811","Basly \"La Campagne\""
"France",49.6391,-1.6253,"S8812","Cherbourg “Bassin de subsistance”"
"France",49.043,-0.126701,"S8813","Condé-sur-Ifs \"Bruyère-du-Hamel\""
"France",48.7174,-0.12298,"S8814","Ecouché « carrière MEAC »"
"France",48.9139,-0.204116,"S8816","Falaise « ZA Expansia »"
"France",49.1446,-0.377506,"S8817","Fleury-sur-Orne « Le Hoguet »"
"France",48.7334,-0.083157,"S8818","Goulet « Le Mont »"
"France",49.1498,-0.287434,"S8819","Grentheville “ZI sud”"
"France",48.9882,-0.945414,"S8820","Guilberville “la Granchette”"
"France",49.142,-1.169,"S8821","Hébécrevon “Hotel Torquet”"
"France",49.6681,-1.87678,"S8822","Herqueville « les 1 » vents »"
"France",49.2345,1.17817,"S8823","Incarville"
"France",48.9714,-0.075943,"S8824","Jort « carrière Macé \""
"France",49.2135,1.16469,"S8825","Louviers « Villettes »"
"France",49.175,-0.28631,"S8826","Mondeville « Etoile »"
"France",49.1542,-0.327155,"S8827","Mondeville « Haut-Saint-Martin »"
"France",48.759,-0.070563,"S8828","Moulins-sur-Orne"
"France",48.7308,-1.30035,"S8829","Plomb « Champ Hardy »"
"France",49.2583,1.25038,"S8830","Portejoie « Les Vallées 2011 »"
"France",49.2866,1.23462,"S8831","Poses « Clos St-Quentin »"
"France",49.3052,1.24316,"S8832","Poses « sur la mare »"
"France",48.8026,-0.1303,"S8833","Ri « Le Fresne »"
"France",49.2031,-0.475233,"S8834","Rots « La Haute Bonny »"
"France",49.4953,0.360227,"S8835","Saint-Vigor-d'Ymonville"
"France",48.7147,-0.034823,"S8836","Sarceaux “Butte du Houx”"
"France",48.9689,-0.209382,"S8837","Soumont-Saint-Quentin « Les Longrais »"
"France",48.9706,-0.217298,"S8838","Soumont-Saint-Quentin « Mont Joly »"
"France",49.2884,1.25279,"S8839","Val-de-Reuil « Butte St-Cyr »"
"France",49.3611,-1.2453,"S8840","Vierville « La Butte à Luzerne »"
"France",45.779,3.251,"S8844","Dallet - Le Machal"
"France",45.703,3.169,"S8845","Orcet - Le Tourteix"
"France",43.554,3.482,"S8846","Bousquetas à Paulham"
"France",45.262,6.806,"S8848","Grotte des Balmes à Sollières-Sardières"
"France",48.243,0.164,"S8852","Vivoin 'Le Parc'"
"France",48.399,6.168,"S8855","Marainville-sur-Madon"
"France",44.648,4.916,"S8860","Roynac-le-Serre"
"France",45.708,3.095,"S8861","Opme-Romagnat"
"France",44.712,4.958,"S8862","Chabrillan St-Martin III"
"France",45.436,5.517,"S8863","Charavines 'Les Baigneurs'"
"France",46.57,5.749,"S8864","Clairvaux, Station III"
"France",48.45,7.54,"S8865","Meistratzheim"
"France",48.71,7.55,"S8866","Duntzenheim"
"France",48.52,7.66,"S8867","Geispolsheim Forlen"
"France",45.67,-0.26,"S8868","Souberac"
"France",44,3.05,"S8869","Vayssiere"
"France",46.63,0.33,"S8870","Temps-perdu"
"France",45.6,-0.25,"S8871","Matignons, Camp 1"
"France",45.6,-0.25,"S8872","Matignons, Camp 2"
"France",46.676,5.779,"S8873","Chalain station 3"
"France",48.4,3.12,"S8874","Gravon"
"France",50.42,2.78,"S8875","Lievin"
"France",43.49,-1.55,"S8876","Grotte du Phare"
"France",46.24,-1.08,"S8877","Rocher"
"France",49.31,3.62,"S8878","Le Bois de Muisemont (Bazoches)"
"France",49.02,3.22,"S8879","La Terre Saint Mard (Osly-Courtil)"
"France",49.74,2.45,"S8880","ZAC Henri Dunant (Conty)"
"France",48.53,3.61,"S8881","Ferme de l'ile (Pont sur Seine)"
"Denmark",57.076,8.715,"S8882","Bjerre Enge sites 2 & 3"
"France",43.65,3.99,"S8883","ZAC Saint-Antoine"
"France",45.62,-0.96,"S8884","Rente de Boube"
"Denmark",56.4946,10.746,"S8885","Hemmed Church"
"Denmark",57.043,8.832,"S8886","Klastrup"
"Great Britain",51.0693,-1.28916,"S8887","Winnall Down"
"Denmark",55.2466,9.5584,"S8888","Lønt"
"Denmark",55.2364,9.2986,"S8889","Brd. Gram"
"Denmark",57.076,8.715,"S8890","Bjerre Eng site 6"
"Denmark",56.5803,9.2359,"S8891","Strandet Hovedgaard"
"Denmark",54.7968,10.7442,"S8892","Østerskov Å"
"Denmark",56.996,9.3375,"S8893","Vadgaard"
"Great Britain",51.22,-0.769,"S8894","Badshot Lea"
"Great Britain",51.44,-1.88,"S8895","Horslip ditch"
"Great Britain",51.16,-1.77,"S8896","Boscombe down"
"Great Britain",51.05,-1.3,"S8897","Twyford down"
"Great Britain",51.552,-1.591,"S8898","Tower Hill"
"Great Britain",51.424,-0.992,"S8899","3017 Reading Business park"
"Great Britain",50.684,-1.244,"S8900","Arreton down"
"Great Britain",51.115,-2.285,"S8901","Whitesheet Down"
"Denmark",56.1649,8.9284,"S8902","Gilmosevej"
"Great Britain",51.34,-1.71,"S8903","Barrow 2,3&4 Milton Lilbourne"
"Denmark",56.2177,9.7235,"S8904","Troldbjerg"
"Denmark",54.8997,10.4175,"S8905","Møllegabet II"
"Denmark",55.58,11.55,"S8906","Nöddekonge"
"Denmark",55.59,12.18,"S8907","Vejkonge"
"Denmark",55.48,12.18,"S8908","Ölby Lyng"
"Denmark",55.59,10.33,"S8909","Agernaes"
"Denmark",56.01,10.23,"S8910","Norslund"
"Denmark",56.43,10.27,"S8911","Dyrholmen"
"Denmark",56.69,8.92,"S8912","Hjerk Nor"
"Denmark",57,9.28,"S8913","Aggersund"
"Sweden",55.38,13.48,"S8914","Skateholm II"
"Sweden",55.382,13.477,"S8915","Skateholm I"
"Denmark",54.85,10.72,"S8916","Blandebjerg"
"Sweden",56.28,13.95,"S8917","Saxtorp"
"Sweden",50.6,14.28,"S8918","Hunneberget"
"Sweden",55.8,13.72,"S8920","Sallerup"
"Sweden",55.56,12.96,"S8921","Hotelltomten"
"Sweden",60.17,18.4,"S8922","Postboda 2"
"Sweden",60.53,17.46,"S8923","Högmossen"
"Sweden",60.66,17.31,"S8924","Södra Mårtensbo"
"Sweden",60.6,17.46,"S8925","Fräkenrönningen"
"Denmark",54.88,10.71,"S8926","Lindo"
"Denmark",55.18,10.37,"S8927","Lyo"
"Netherlands",51.8242,4.3349,"S8929","Hekelingen 3"
"Sweden",56.03,14.47,"S8930","Nymölla III"
"Sweden",58.983,17.917,"S8931","Sittesta"
"Denmark",55.1668,9.9842,"S8933","Skaghorn"
"Netherlands",52.7457,4.9685,"S8934","Aartswoud"
"Netherlands",52.7457,4.9814,"S8936","Molenkolk I"
"Netherlands",52.7474,4.9831,"S8937","Molenkolk II"
"Netherlands",52.7342,4.9358,"S8939","Mienakker"
"Netherlands",52.713,4.982,"S8940","De Veken"
"Netherlands",52.7395,4.9561,"S8941","Portelwoid"
"Netherlands",51.87,5.74,"S8942","Ewijk-Ewijkse Veld"
"Netherlands",51.83,4.14,"S8943","Hellevoetsluis-Ossenhoek"
"Netherlands",52.01,4.66,"S8945","Barendrecht-Zuidpolder"
"Netherlands",52.04,4.3,"S8946","Rijswijk-de Schilp"
"Netherlands",52.7644,4.9395,"S8947","Zeewijk"
"Netherlands",52.04,4.3651,"S8948","Rijswijk-Ypenburg"
"Netherlands",52.749,4.964,"S8949","Maantjesland"
"Netherlands",52.795,4.902,"S8950","Kolhorn"
"Netherlands",52.8256,4.9197,"S8951","Bouwlust"
"Netherlands",52.8106,4.7995,"S8952","Keinsmerbrug"
"Netherlands",52.792,4.806,"S8953","Schagen Hoep-Noord"
"France",43.53,5.45,"S8954","Aix-en-Provence – Clos Marie-Louise"
"France",46.46,-1.61,"S8955","Anse de la République"
"France",46.85,0.54,"S8956","Antran – La Croix Verte"
"France",50.28,3.12,"S8957","Arleux - Chemin des Croix"
"France",49.43,0.92,"S8958","Bardouville"
"France",46.91,-2.04,"S8959","Beauvoir-sur-Mer – Le Pontreau 2"
"France",47.67,-3.16,"S8960","Belz - Kerdruellan"
"France",49.33,-0.42,"S8961","Bernières-sur-Mer – Le Grand Parc"
"France",45.3,0.35,"S8962","Bertric-Burée – Vigne-Plate"
"France",48.23,4.1,"S8963","Buchères – Prés Longuerois-Les Bordes"
"France",49.3833,3.4,"S8964","Bucy-le-Long - La Fosse Toumise"
"France",49.38,3.4,"S8965","Bucy-le-Long – La Héronnière"
"France",50.4727,2.9611,"S8966","Carvin – Gare d'Eau"
"France",44.45,4.3,"S8967","Chamontin"
"France",49.95,2.17,"S8968","Chaussée-Tirancourt - Le Petit-Marais"
"France",48.08,7.35,"S8969","Colmar"
"France",50.38,3.08,"S8970","Douai – Station d'Epuration"
"France",47.87,7.39,"S8971","Ensisheim – Les Octrois"
"France",45.22,0.24,"S8972","Festalemps – Bois du Fau"
